customer_name,email,industrytype,purchasedate,month,city,region,country,price_USD,payment_method,referral_source,customer_segment,shoot_day,shoot_time
Sandra Hill,stevendecker@example.org,Portrait,2025-04-06,2025-04,New Heidi,Ontario,Canada,350.32,Apple Pay,Direct Visit,New Customer,Monday,10:00
Doris Harris MD,james84@example.net,Real Estate,2025-04-12,2025-04,Benjaminton,California,United States,562.87,Credit Card,Facebook,Occasional Buyer,Tuesday,09:30
Daniel Thomas,davisjennifer@example.com,Event,2025-04-09,2025-04,Nicoleville,Manitoba,Canada,555.77,Bank Transfer,Instagram,New Customer,Friday,12:00
Lisa Gonzalez,mccoyjames@example.org,Event,2025-04-09,2025-04,Griffithville,Missouri,United States,585.05,Apple Pay,Google Search,Occasional Buyer,Friday,15:00
Mrs. Jennifer Johnson MD,hullcheryl@example.net,Wedding,2025-04-10,2025-04,South Dawn,Georgia,United States,2610.68,Cash,Instagram,New Customer,Friday,11:00
Anna Yu DVM,smithjack@example.org,Event,2025-04-09,2025-04,Changmouth,Georgia,United States,1102.7,Bank Transfer,Referral,Returning Customer,Saturday,12:00
Carl Harper,sancheznicholas@example.com,Event,2025-04-09,2025-04,New Danielchester,Arizona,United States,648.03,Cash,Referral,New Customer,Friday,12:00
Linda Horne,nrangel@example.net,Product,2025-04-12,2025-04,Bakerport,Quebec,Canada,710.35,Cash,Referral,Business Client,Monday,14:00
Brandi Brown,cassandra18@example.net,Portrait,2025-04-13,2025-04,South Micheal,Manitoba,Canada,230.52,PayPal,Facebook,New Customer,Friday,18:30
James Woods,williskatherine@example.com,Wedding,2025-04-12,2025-04,Danielport,Ohio,United States,2755.41,Bank Transfer,Facebook,New Customer,Saturday,19:00
Daniel Guzman,charleshayes@example.com,Wedding,2025-04-09,2025-04,East Lisa,Maryland,United States,1936.02,PayPal,Email Campaign,Returning Customer,Saturday,19:00
Andrew Reese,david86@example.net,Portrait,2025-04-12,2025-04,Robertland,Alberta,Canada,350.03,Credit Card,Referral,New Customer,Friday,16:30
Gail Vasquez,ypatterson@example.net,Portrait,2025-04-12,2025-04,Port Michaeltown,North Carolina,United States,256.03,Bank Transfer,Facebook,New Customer,Wednesday,16:30
Jessica Bradford,acevedonancy@example.org,Wedding,2025-04-09,2025-04,New Heatherville,Ontario,Canada,2780.47,PayPal,Google Search,Business Client,Friday,19:00
Anita Pitts,hughesgail@example.org,Wedding,2025-04-06,2025-04,West Peter,Quebec,Canada,2423.17,Bank Transfer,Instagram,Business Client,Saturday,17:00
Christopher Robinson,michael68@example.net,Wedding,2025-04-09,2025-04,Shelbyborough,Georgia,United States,2873.94,Credit Card,Direct Visit,New Customer,Saturday,14:00
Dr. Jeff Hoffman,christineriggs@example.com,Event,2025-04-08,2025-04,South Ashley,Alberta,Canada,1005.84,PayPal,Instagram,New Customer,Saturday,19:00
Eric Spencer,vdeleon@example.com,Stock Photo License,2025-04-07,2025-04,Karaton,Nova Scotia,Canada,55.13,PayPal,Direct Visit,New Customer,Monday,11:00
Nancy Rice,owilliams@example.net,Portrait,2025-04-08,2025-04,South Michelle,California,United States,340.22,Bank Transfer,Instagram,Business Client,Tuesday,13:00
Michael Hayes,obrienbrandon@example.com,Portrait,2025-04-06,2025-04,Christinaville,Texas,United States,155.18,Cash,Instagram,Business Client,Thursday,13:00
Alan Cowan,brandi26@example.net,Wedding,2025-04-11,2025-04,Port Keithshire,Quebec,Canada,2413.45,Cash,Instagram,Business Client,Saturday,17:00
Sheila Douglas,hdavis@example.com,Event,2025-04-06,2025-04,Wangshire,California,United States,445.88,Bank Transfer,Referral,Returning Customer,Thursday,15:00
Mallory Carroll,markgarcia@example.org,Portrait,2025-04-12,2025-04,New Kristen,Nova Scotia,Canada,338.56,Apple Pay,Direct Visit,Business Client,Friday,18:30
Stephanie Rodriguez,kellythomas@example.com,Event,2025-04-12,2025-04,Ashleyborough,Quebec,Canada,976.47,Credit Card,Instagram,New Customer,Friday,19:00
Michael Branch,omoore@example.org,Stock Photo License,2025-04-07,2025-04,Elliottton,Alberta,Canada,67.1,Bank Transfer,Facebook,New Customer,Friday,15:00
Carrie Lewis,abigailrobinson@example.net,Portrait,2025-04-09,2025-04,Gallaghertown,Nova Scotia,Canada,337.58,Apple Pay,Email Campaign,New Customer,Thursday,13:00
Steven Sherman,maria56@example.net,Real Estate,2025-04-08,2025-04,Debrahaven,British Columbia,Canada,298.18,Cash,Referral,New Customer,Monday,09:30
Gloria Dunn,richardhines@example.net,Portrait,2025-04-13,2025-04,East Rachelshire,Georgia,United States,370.6,PayPal,Email Campaign,Occasional Buyer,Tuesday,18:30
Juan Berry,richard13@example.org,Wedding,2025-04-13,2025-04,South Donna,Wisconsin,United States,1579.68,Bank Transfer,Facebook,Business Client,Sunday,19:00
Melissa Thomas,lindsayedwards@example.com,Event,2025-04-13,2025-04,Stokesville,Quebec,Canada,336.47,Bank Transfer,Direct Visit,New Customer,Thursday,15:00
Chase Matthews,melissa40@example.org,Stock Photo License,2025-04-10,2025-04,West Meganview,Indiana,United States,32.3,Bank Transfer,Google Search,New Customer,Monday,11:00
Michael Palmer,ysolomon@example.org,Portrait,2025-04-11,2025-04,South Karen,British Columbia,Canada,303.23,Credit Card,Direct Visit,Returning Customer,Friday,16:30
Angela Barnett,madison00@example.org,Product,2025-04-12,2025-04,North Marthafurt,Illinois,United States,655.1,Cash,Facebook,Returning Customer,Friday,10:00
Mark Jones,brian62@example.net,Portrait,2025-04-10,2025-04,Roseview,Florida,United States,330.64,Apple Pay,Referral,New Customer,Tuesday,13:00
Jason Thomas,jeffrey44@example.org,Wedding,2025-04-06,2025-04,Port Brandi,Manitoba,Canada,1566.02,PayPal,Referral,Business Client,Sunday,14:00
Anthony Hahn,jessicahines@example.com,Product,2025-04-10,2025-04,Alexanderport,Pennsylvania,United States,456.15,Credit Card,Facebook,Business Client,Tuesday,10:00
Robert Reese,ehardy@example.com,Real Estate,2025-04-08,2025-04,New Derrick,Massachusetts,United States,209.55,Bank Transfer,Direct Visit,Business Client,Thursday,09:30
Deborah Sanders,carlos33@example.org,Portrait,2025-04-10,2025-04,East Arianaland,Manitoba,Canada,267.23,PayPal,Email Campaign,Returning Customer,Friday,16:30
Emily Espinoza,jamesmoon@example.com,Event,2025-04-10,2025-04,Hallberg,Arizona,United States,768.04,Cash,Facebook,New Customer,Friday,12:00
Daniel Ferrell,erikamiller@example.org,Portrait,2025-04-12,2025-04,South Amyland,Ontario,Canada,274.72,PayPal,Direct Visit,New Customer,Monday,16:30
Jose Caldwell,taylorpayne@example.com,Real Estate,2025-04-09,2025-04,South Danielchester,Missouri,United States,540.37,Apple Pay,Facebook,New Customer,Thursday,09:30
Steven Gardner,joseph02@example.net,Portrait,2025-04-10,2025-04,Martinezborough,Wisconsin,United States,291.64,Cash,Email Campaign,New Customer,Monday,13:00
Andrew Roth,dhill@example.org,Portrait,2025-04-12,2025-04,Brandonfurt,Arizona,United States,372.33,Cash,Google Search,New Customer,Thursday,18:30
Jennifer Ferguson,rebeccafigueroa@example.com,Portrait,2025-04-13,2025-04,Harrisview,Washington,United States,227.0,Cash,Instagram,New Customer,Thursday,18:30
Margaret Humphrey,curtislee@example.net,Event,2025-04-08,2025-04,East Charles,Nova Scotia,Canada,448.4,Credit Card,Google Search,New Customer,Saturday,19:00
Ronald Mueller,bhall@example.org,Real Estate,2025-04-12,2025-04,Jacksonside,Texas,United States,104.24,Credit Card,Referral,New Customer,Thursday,09:30
Michael Flores,morganashley@example.com,Wedding,2025-04-11,2025-04,North Melanie,Texas,United States,2975.55,PayPal,Facebook,New Customer,Saturday,17:00
Mallory Powell,chavezisabel@example.com,Wedding,2025-04-06,2025-04,South Kristenshire,Washington,United States,2374.3,Cash,Google Search,New Customer,Saturday,14:00
Rhonda Dalton,diazaaron@example.net,Wedding,2025-04-07,2025-04,Youngfurt,Florida,United States,2755.27,Cash,Direct Visit,Business Client,Friday,17:00
Danny Bailey,christopherlong@example.net,Wedding,2025-04-07,2025-04,North Donna,Ontario,Canada,2664.11,Cash,Facebook,Returning Customer,Saturday,14:00
Jillian Garcia,richard21@example.net,Event,2025-04-11,2025-04,Alexismouth,Alberta,Canada,1029.24,PayPal,Facebook,Returning Customer,Saturday,15:00
Keith Novak,grantamanda@example.net,Wedding,2025-04-08,2025-04,North Tina,Illinois,United States,2191.93,Credit Card,Referral,New Customer,Saturday,11:00
Joshua Smith,davidsellers@example.com,Event,2025-04-11,2025-04,Joeside,Tennessee,United States,554.23,Cash,Referral,New Customer,Saturday,19:00
Kimberly Proctor,william42@example.com,Event,2025-04-10,2025-04,New Heatherbury,Virginia,United States,1148.32,PayPal,Referral,New Customer,Friday,15:00
Andrea Miller,shannon88@example.com,Wedding,2025-04-10,2025-04,Meghanhaven,Saskatchewan,Canada,1547.07,Cash,Email Campaign,Business Client,Saturday,19:00
Christopher Woodard,ewest@example.org,Portrait,2025-04-12,2025-04,Lake Dianaland,Pennsylvania,United States,353.95,Bank Transfer,Referral,New Customer,Wednesday,13:00
James Miller,ballelizabeth@example.com,Product,2025-04-06,2025-04,North Sarah,British Columbia,Canada,400.73,PayPal,Email Campaign,New Customer,Tuesday,10:00
Chris Hanson,twagner@example.org,Wedding,2025-04-11,2025-04,Bishopfort,Ontario,Canada,1513.84,Credit Card,Referral,Business Client,Friday,17:00
Zachary Johnson,erin06@example.net,Stock Photo License,2025-04-08,2025-04,West Zachary,Manitoba,Canada,35.09,Cash,Direct Visit,Occasional Buyer,Wednesday,17:00
Anthony Adams,alvaradomindy@example.com,Event,2025-04-12,2025-04,Lake Colleen,Manitoba,Canada,851.0,Cash,Google Search,New Customer,Thursday,15:00
Laura Johnson,jacksonrachel@example.org,Wedding,2025-04-07,2025-04,Lunamouth,Manitoba,Canada,2383.98,Apple Pay,Instagram,Occasional Buyer,Saturday,19:00
Timothy Long,wgonzalez@example.net,Real Estate,2025-04-10,2025-04,Melissaview,Georgia,United States,211.45,Apple Pay,Facebook,New Customer,Wednesday,13:30
Brandi Patel,kristine33@example.net,Wedding,2025-04-09,2025-04,Jacobbury,Washington,United States,1843.83,Credit Card,Referral,New Customer,Sunday,19:00
Michael Murphy,jennifer72@example.com,Wedding,2025-04-12,2025-04,West Richardview,Tennessee,United States,2704.93,Apple Pay,Instagram,Returning Customer,Saturday,17:00
Tracy Walker,matthewfranklin@example.net,Event,2025-04-09,2025-04,Jacksonshire,Quebec,Canada,1001.71,Apple Pay,Email Campaign,New Customer,Sunday,19:00
Michael Wood,lynntracy@example.com,Event,2025-04-09,2025-04,Curtishaven,Illinois,United States,371.71,Bank Transfer,Instagram,Returning Customer,Sunday,12:00
Leonard Avila,mallory30@example.org,Event,2025-04-12,2025-04,Herringside,Virginia,United States,674.02,Credit Card,Facebook,New Customer,Friday,19:00
Stephanie Holloway,housedaniel@example.com,Portrait,2025-04-07,2025-04,Courtneyville,California,United States,287.17,PayPal,Google Search,Business Client,Monday,13:00
Michele Perkins,laura15@example.org,Real Estate,2025-04-08,2025-04,Martinborough,Ontario,Canada,572.18,Apple Pay,Direct Visit,New Customer,Monday,11:00
Brian Carey,danieldaniel@example.com,Wedding,2025-04-10,2025-04,Parkermouth,Virginia,United States,2502.0,PayPal,Referral,Business Client,Friday,17:00
Tiffany Davis,uwest@example.org,Portrait,2025-04-06,2025-04,Port Robert,Pennsylvania,United States,212.57,PayPal,Facebook,New Customer,Friday,10:00
Maria Rodriguez,johnsonmichael@example.com,Real Estate,2025-04-13,2025-04,New Josephberg,Nova Scotia,Canada,367.4,Cash,Referral,New Customer,Wednesday,09:30
Kelly Hoffman,katherinesmith@example.com,Portrait,2025-04-09,2025-04,Gilbertville,Nova Scotia,Canada,352.95,Apple Pay,Email Campaign,Returning Customer,Tuesday,13:00
Selena Bailey,pamelamcconnell@example.net,Stock Photo License,2025-04-13,2025-04,East Megan,British Columbia,Canada,62.23,Bank Transfer,Instagram,Business Client,Friday,15:00
Lauren Perry,rryan@example.com,Wedding,2025-04-11,2025-04,Butlermouth,Alberta,Canada,1782.12,Credit Card,Facebook,Business Client,Saturday,17:00
George Yang,amber59@example.com,Wedding,2025-04-07,2025-04,East Trevor,Manitoba,Canada,2764.53,Apple Pay,Email Campaign,Business Client,Saturday,19:00
Sarah Roberts,kevinmendez@example.org,Wedding,2025-04-11,2025-04,Lauramouth,Ontario,Canada,2716.24,Credit Card,Google Search,Occasional Buyer,Saturday,19:00
Timothy Smith,williamslaurie@example.com,Event,2025-04-10,2025-04,Port Heathermouth,British Columbia,Canada,1198.56,Cash,Google Search,Occasional Buyer,Sunday,12:00
Tyler Anderson,lloydmiranda@example.org,Portrait,2025-04-10,2025-04,New Deborah,Michigan,United States,274.57,Bank Transfer,Instagram,Business Client,Thursday,10:00
Mr. Mark Simmons,evelyncampbell@example.com,Product,2025-04-07,2025-04,North Mario,North Carolina,United States,758.85,Bank Transfer,Facebook,Business Client,Wednesday,10:00
Victor Vaughn,rodneynolan@example.com,Wedding,2025-04-07,2025-04,Cruzfort,Nova Scotia,Canada,1818.47,Apple Pay,Direct Visit,Occasional Buyer,Saturday,17:00
Beverly Singleton,samantharoberts@example.org,Wedding,2025-04-10,2025-04,Dawnberg,Washington,United States,2569.22,Credit Card,Facebook,Occasional Buyer,Sunday,17:00
Rhonda Rodriguez,jamesbrown@example.org,Portrait,2025-04-10,2025-04,Port Lisa,New York,United States,314.47,Apple Pay,Google Search,New Customer,Monday,13:00
Lori Brown,mcclureapril@example.com,Portrait,2025-04-11,2025-04,Port Deanna,Quebec,Canada,267.31,Apple Pay,Direct Visit,Business Client,Thursday,10:00
Julie Johnson,katiepowell@example.net,Wedding,2025-04-08,2025-04,Tracyborough,Tennessee,United States,2001.09,PayPal,Email Campaign,Business Client,Saturday,11:00
Karen Flores,anna47@example.org,Wedding,2025-04-09,2025-04,Lake Stephenburgh,Manitoba,Canada,2935.94,PayPal,Referral,Returning Customer,Sunday,11:00
Erika Montgomery,qreyes@example.net,Wedding,2025-04-12,2025-04,Mooreshire,Quebec,Canada,1816.51,Cash,Direct Visit,New Customer,Saturday,17:00
Sean Higgins,brewergregory@example.com,Event,2025-04-07,2025-04,Lake Curtis,Ontario,Canada,542.42,Credit Card,Referral,Returning Customer,Sunday,15:00
Claudia Cunningham,suehowe@example.com,Event,2025-04-08,2025-04,East Scott,Illinois,United States,922.17,Credit Card,Instagram,Occasional Buyer,Thursday,19:00
Susan Lewis,gkeith@example.net,Event,2025-04-12,2025-04,East Eric,Ontario,Canada,958.13,Apple Pay,Google Search,Returning Customer,Friday,12:00
Eric Tran,joeljackson@example.net,Event,2025-04-06,2025-04,Lloydshire,Quebec,Canada,1046.97,Cash,Instagram,New Customer,Sunday,12:00
Savannah Fernandez,angela44@example.com,Event,2025-04-11,2025-04,Jacquelinebury,Saskatchewan,Canada,410.92,Apple Pay,Email Campaign,New Customer,Saturday,15:00
Sonya Robinson,broberts@example.net,Event,2025-04-08,2025-04,South Jennymouth,Quebec,Canada,1071.98,PayPal,Referral,New Customer,Friday,15:00
Tiffany Jimenez,whitesean@example.net,Wedding,2025-04-06,2025-04,Joseview,Texas,United States,1573.4,Cash,Direct Visit,New Customer,Saturday,14:00
Benjamin Brown,elizabethcarlson@example.net,Portrait,2025-04-08,2025-04,Smithshire,Arizona,United States,370.33,Credit Card,Referral,Business Client,Wednesday,16:30
Steven Murphy MD,davidjohnson@example.net,Portrait,2025-04-11,2025-04,Higginsborough,Quebec,Canada,296.62,Bank Transfer,Referral,Occasional Buyer,Wednesday,13:00
Molly Brown,glenware@example.com,Wedding,2025-04-13,2025-04,East Laurafurt,Tennessee,United States,2220.53,Cash,Instagram,Occasional Buyer,Sunday,11:00
Katie Carroll,frances58@example.com,Event,2025-04-08,2025-04,Obrienmouth,Manitoba,Canada,877.7,Bank Transfer,Email Campaign,New Customer,Thursday,15:00
Antonio Monroe,harrisjoshua@example.com,Product,2025-04-10,2025-04,East Dana,Maryland,United States,509.89,Credit Card,Instagram,Business Client,Thursday,10:00
Sarah Berry,stevensmichael@example.org,Wedding,2025-04-08,2025-04,South Deanna,California,United States,1866.44,Bank Transfer,Email Campaign,Business Client,Saturday,11:00
Sharon Johnson,dawnjackson@example.net,Portrait,2025-04-13,2025-04,Port Jessica,Michigan,United States,235.32,Cash,Facebook,Returning Customer,Tuesday,13:00
John Valdez,brianmorrow@example.org,Wedding,2025-04-12,2025-04,Elizabethland,Washington,United States,1799.2,Cash,Direct Visit,New Customer,Saturday,17:00
Kevin Davis,thomasbrandon@example.org,Wedding,2025-04-11,2025-04,Gayland,Alberta,Canada,1568.71,PayPal,Referral,Occasional Buyer,Saturday,14:00
Michael Graves,wortiz@example.net,Wedding,2025-04-08,2025-04,North Jared,Massachusetts,United States,1614.4,Cash,Direct Visit,Occasional Buyer,Saturday,11:00
Megan Wilson,ipowell@example.org,Wedding,2025-04-13,2025-04,North Darius,Ohio,United States,2521.44,Bank Transfer,Google Search,New Customer,Friday,14:00
Nathan Stanley,mrandolph@example.net,Wedding,2025-04-07,2025-04,North Christinaton,Florida,United States,2381.25,Bank Transfer,Instagram,Returning Customer,Sunday,19:00
James Clark,guerrerostanley@example.net,Wedding,2025-04-09,2025-04,North Kelly,California,United States,1875.48,Cash,Instagram,Business Client,Saturday,17:00
Richard Thompson,mitchellkristine@example.net,Product,2025-04-09,2025-04,Kimberlyville,Arizona,United States,260.06,Bank Transfer,Facebook,Business Client,Friday,12:00
Shannon Ray,tina29@example.com,Event,2025-04-07,2025-04,Garrettberg,Quebec,Canada,447.86,PayPal,Instagram,New Customer,Thursday,19:00
Ryan Vang,jennifer10@example.org,Wedding,2025-04-09,2025-04,Andersonshire,Ontario,Canada,1769.09,Cash,Instagram,Returning Customer,Saturday,17:00
Alan Davis DVM,thomasjames@example.com,Wedding,2025-04-09,2025-04,Davidshire,Quebec,Canada,2588.62,Credit Card,Instagram,New Customer,Saturday,17:00
Thomas Lewis,greencharles@example.net,Wedding,2025-04-08,2025-04,Amberfurt,Florida,United States,2061.8,PayPal,Instagram,New Customer,Saturday,19:00
Mr. Bryce Mendez,fhall@example.com,Portrait,2025-04-08,2025-04,North Donald,Quebec,Canada,258.65,Apple Pay,Direct Visit,Returning Customer,Wednesday,16:30
Nathan Miller,batkins@example.com,Wedding,2025-04-08,2025-04,East Carolton,British Columbia,Canada,2173.59,Bank Transfer,Direct Visit,New Customer,Saturday,19:00
Matthew Santana,luis20@example.org,Event,2025-04-06,2025-04,East David,Alberta,Canada,994.63,Apple Pay,Referral,Occasional Buyer,Friday,15:00
Luis Velez,kfrye@example.net,Product,2025-04-08,2025-04,Antonioton,Missouri,United States,269.21,Cash,Referral,Occasional Buyer,Monday,10:00
Jacqueline Lawrence,nathan62@example.org,Event,2025-04-08,2025-04,Richardsonport,Missouri,United States,963.85,PayPal,Instagram,New Customer,Thursday,19:00
Robert Murray,rodriguezangela@example.org,Wedding,2025-04-07,2025-04,Timothyville,Manitoba,Canada,2787.45,Apple Pay,Google Search,New Customer,Saturday,11:00
Ashlee Ross,burnsrodney@example.org,Portrait,2025-04-08,2025-04,North Jaredchester,Nova Scotia,Canada,184.04,PayPal,Instagram,Business Client,Monday,18:30
Charles Johnson,mccannjanet@example.com,Wedding,2025-04-08,2025-04,New Connorstad,Saskatchewan,Canada,2454.37,Apple Pay,Google Search,Business Client,Saturday,11:00
David Murray,martinnovak@example.com,Portrait,2025-04-10,2025-04,East Williamchester,California,United States,191.16,Credit Card,Email Campaign,Returning Customer,Wednesday,10:00
Curtis Morales Jr.,angelcunningham@example.org,Product,2025-04-07,2025-04,Taraview,Florida,United States,633.85,PayPal,Referral,Occasional Buyer,Wednesday,10:00
Jillian Warner,tyler31@example.net,Wedding,2025-04-11,2025-04,Amandahaven,Virginia,United States,2675.47,Bank Transfer,Referral,Returning Customer,Saturday,11:00
Brooke Patrick,bweeks@example.com,Real Estate,2025-04-10,2025-04,West Jamesborough,Florida,United States,352.01,Apple Pay,Instagram,Returning Customer,Wednesday,11:00
Austin Allen,hollyalvarez@example.org,Event,2025-04-13,2025-04,Morrowland,Michigan,United States,729.1,Apple Pay,Direct Visit,Business Client,Thursday,12:00
Vincent Sims,fischerlaura@example.org,Portrait,2025-04-12,2025-04,West Richardchester,Wisconsin,United States,267.22,Credit Card,Google Search,Returning Customer,Thursday,10:00
David Smith,brenda88@example.org,Product,2025-04-11,2025-04,Chapmanmouth,Manitoba,Canada,426.74,PayPal,Referral,New Customer,Monday,12:00
Zachary Jones,bobbybishop@example.net,Wedding,2025-04-10,2025-04,Audreymouth,Saskatchewan,Canada,2119.46,Credit Card,Facebook,New Customer,Saturday,17:00
Jennifer Obrien,pfowler@example.org,Wedding,2025-04-06,2025-04,Port Brittanyfort,Ontario,Canada,2365.24,Cash,Instagram,New Customer,Saturday,11:00
Robin Reyes,curtis61@example.org,Event,2025-04-13,2025-04,South Brittany,Illinois,United States,852.79,Credit Card,Google Search,New Customer,Saturday,12:00
John Adams,mariahgill@example.com,Wedding,2025-04-12,2025-04,South Justin,North Carolina,United States,1683.62,Bank Transfer,Email Campaign,New Customer,Saturday,11:00
Mckenzie Larson,forbessean@example.org,Product,2025-04-09,2025-04,East Jillian,Saskatchewan,Canada,499.07,PayPal,Direct Visit,Returning Customer,Friday,10:00
Jeffrey Travis,anthonymcdonald@example.net,Portrait,2025-04-07,2025-04,Lake Lynnview,Saskatchewan,Canada,210.56,PayPal,Direct Visit,Returning Customer,Tuesday,18:30
Ashley Jenkins,donnahopkins@example.net,Event,2025-04-12,2025-04,Weissside,Georgia,United States,957.5,Cash,Email Campaign,New Customer,Saturday,12:00
Rebecca Young,hlester@example.org,Event,2025-04-12,2025-04,Codyside,Nova Scotia,Canada,1060.54,Bank Transfer,Google Search,New Customer,Friday,12:00
Laurie Roberts,ochoamelissa@example.net,Wedding,2025-04-12,2025-04,Estesside,Nova Scotia,Canada,2085.28,Credit Card,Instagram,New Customer,Saturday,17:00
Caitlyn Martinez,alejandra39@example.com,Wedding,2025-04-11,2025-04,Shannonport,Quebec,Canada,2513.63,Credit Card,Email Campaign,New Customer,Saturday,14:00
Amy Johnson,barnesluke@example.net,Portrait,2025-04-10,2025-04,Samueltown,New York,United States,252.8,Bank Transfer,Instagram,Returning Customer,Wednesday,10:00
Bradley Larson,duranelizabeth@example.org,Portrait,2025-04-10,2025-04,Port Meganborough,Manitoba,Canada,194.61,Credit Card,Email Campaign,Returning Customer,Wednesday,13:00
Christopher Santiago,stevengoodwin@example.net,Wedding,2025-04-06,2025-04,Craigshire,Ohio,United States,2530.24,PayPal,Instagram,Occasional Buyer,Sunday,17:00
Kevin Perez,greenkrystal@example.net,Real Estate,2025-04-10,2025-04,Beckton,Washington,United States,197.16,PayPal,Instagram,Business Client,Friday,11:00
Steven May,tonycraig@example.net,Wedding,2025-04-13,2025-04,Rodriguezchester,Wisconsin,United States,2566.96,PayPal,Instagram,Returning Customer,Saturday,11:00
Richard Stevens,owhite@example.org,Event,2025-04-09,2025-04,West Jennifer,Quebec,Canada,478.19,Credit Card,Referral,Business Client,Friday,15:00
Jamie Payne,selena60@example.com,Event,2025-04-13,2025-04,Milesport,Massachusetts,United States,1160.59,Apple Pay,Referral,Business Client,Saturday,15:00
Adam Hoffman,cruzernest@example.com,Event,2025-04-06,2025-04,Huntberg,California,United States,772.03,Credit Card,Direct Visit,New Customer,Thursday,12:00
Joshua Smith,josephross@example.net,Real Estate,2025-04-08,2025-04,Port Crystal,Georgia,United States,156.01,Cash,Facebook,New Customer,Friday,13:30
William Foster,vickimullins@example.com,Event,2025-04-10,2025-04,New Blake,Ontario,Canada,537.5,Apple Pay,Email Campaign,New Customer,Thursday,19:00
Benjamin Lutz,williskatherine@example.net,Portrait,2025-04-08,2025-04,South Andrewland,Manitoba,Canada,348.02,Credit Card,Google Search,Business Client,Monday,10:00
Miss Carla Hoover,jenniferrodriguez@example.org,Event,2025-04-07,2025-04,West Donna,Washington,United States,817.53,Apple Pay,Referral,New Customer,Saturday,12:00
William Williams,manuel81@example.com,Wedding,2025-04-12,2025-04,Corteztown,Wisconsin,United States,1708.94,Apple Pay,Direct Visit,New Customer,Saturday,14:00
Heather Blanchard,tyler41@example.net,Wedding,2025-04-11,2025-04,Kimberlytown,Ontario,Canada,1912.53,Bank Transfer,Instagram,Returning Customer,Saturday,11:00
Melissa Hill,emorales@example.com,Portrait,2025-04-11,2025-04,South Louiston,Tennessee,United States,336.79,Cash,Referral,New Customer,Monday,16:30
Beth Green,paynestephanie@example.net,Real Estate,2025-04-07,2025-04,Mosleyland,Arizona,United States,123.18,Credit Card,Google Search,Occasional Buyer,Monday,13:30
Devon Ramos,gblack@example.org,Product,2025-04-09,2025-04,Port Richardside,Manitoba,Canada,233.23,Credit Card,Google Search,New Customer,Wednesday,12:00
Theresa Gardner,hollyperkins@example.net,Event,2025-04-09,2025-04,Cindyfurt,North Carolina,United States,365.41,Bank Transfer,Facebook,New Customer,Thursday,12:00
Erik Stafford,murphybrianna@example.com,Portrait,2025-04-12,2025-04,Collinshaven,Saskatchewan,Canada,287.57,Cash,Referral,Business Client,Friday,10:00
Meghan Brown,pvang@example.net,Event,2025-04-09,2025-04,North Davidberg,New York,United States,428.34,PayPal,Facebook,Business Client,Saturday,15:00
Benjamin Miller,perezcaitlin@example.net,Wedding,2025-04-13,2025-04,Smallton,Quebec,Canada,2291.71,Cash,Email Campaign,Occasional Buyer,Friday,17:00
William Holland,robertsonjordan@example.com,Event,2025-04-12,2025-04,Clarkmouth,Virginia,United States,775.75,Apple Pay,Email Campaign,New Customer,Thursday,12:00
Matthew Armstrong,kennethmata@example.com,Wedding,2025-04-06,2025-04,South Toddton,Manitoba,Canada,2055.84,Apple Pay,Email Campaign,New Customer,Saturday,11:00
James Grimes,areynolds@example.org,Wedding,2025-04-06,2025-04,North Kelly,Manitoba,Canada,2361.13,PayPal,Referral,Business Client,Friday,19:00
Robert Velazquez,rodney57@example.com,Event,2025-04-12,2025-04,Kristinaview,Nova Scotia,Canada,861.4,Apple Pay,Email Campaign,Returning Customer,Sunday,19:00
Rachel Parker,tami38@example.net,Event,2025-04-13,2025-04,Amandatown,Quebec,Canada,956.78,Apple Pay,Facebook,Returning Customer,Thursday,19:00
Jared James,melissalopez@example.com,Event,2025-04-08,2025-04,South Davidstad,Michigan,United States,811.89,Credit Card,Direct Visit,Business Client,Saturday,19:00
Mark Munoz,jeremy00@example.net,Event,2025-04-09,2025-04,Jackieton,Pennsylvania,United States,1013.07,PayPal,Facebook,Business Client,Friday,12:00
Christian White,epatterson@example.net,Real Estate,2025-04-06,2025-04,Martinburgh,Missouri,United States,314.94,Cash,Instagram,New Customer,Thursday,13:30
Lisa Price,millerjuan@example.org,Wedding,2025-04-06,2025-04,Collinsberg,Michigan,United States,2645.69,Apple Pay,Email Campaign,New Customer,Saturday,14:00
Danielle Robles,aholder@example.net,Event,2025-04-11,2025-04,West Reneehaven,Missouri,United States,593.2,Credit Card,Facebook,Business Client,Friday,19:00
Mrs. Kathleen Hansen,nancythompson@example.net,Product,2025-04-07,2025-04,North Thomashaven,British Columbia,Canada,776.01,Credit Card,Direct Visit,Business Client,Tuesday,14:00
Denise Taylor,ksparks@example.net,Real Estate,2025-04-11,2025-04,Scotttown,Arizona,United States,303.12,Bank Transfer,Google Search,Business Client,Friday,13:30
Amy Rice,jillwilkerson@example.com,Portrait,2025-04-12,2025-04,Jonesville,Missouri,United States,244.57,Cash,Referral,New Customer,Monday,13:00
Janice Goodwin,murraymichael@example.net,Real Estate,2025-04-09,2025-04,South Michael,Nova Scotia,Canada,541.14,Credit Card,Facebook,Business Client,Friday,11:00
