Customer Name,Email,Photo Type,Purchase Date,Month,Price USD,Country,Payment Method,Referral Source,Customer Segment
Taylor Flores,chase25@example.net,Portrait,2024-08-21,2024-08,222.37,Canada,Credit Card,Referral,New Customer
Betty Pollard,gnichols@example.net,Wedding,2024-07-07,2024-07,2266.86,United States,Bank Transfer,Google Search,Business Client
Michael Bray,stevenandrews@example.org,Stock Photo License,2024-06-30,2024-06,37.37,Canada,PayPal,Referral,Business Client
Kevin Brown,andrewwest@example.net,Real Estate,2024-09-23,2024-09,450.57,United States,PayPal,Direct Visit,Returning Customer
Sean Hernandez,cameron49@example.com,Wedding,2024-04-29,2024-04,1680.69,Canada,Credit Card,Facebook,Occasional Buyer
Michelle Henry,valerielewis@example.com,Product,2025-03-20,2025-03,455.78,United States,Credit Card,Google Search,New Customer
Elizabeth Hall,ithomas@example.net,Portrait,2024-07-30,2024-07,325.04,United States,PayPal,Facebook,New Customer
Tricia Brown,briana19@example.org,Wedding,2024-11-08,2024-11,2140.61,United States,Bank Transfer,Google Search,New Customer
Morgan Wright,maryjohnson@example.com,Wedding,2024-10-18,2024-10,2026.54,Canada,PayPal,Facebook,Business Client
Brandon Powell,yballard@example.net,Wedding,2024-12-30,2024-12,1500.8,Canada,PayPal,Facebook,New Customer
Catherine Collins,jasminekoch@example.com,Product,2024-09-28,2024-09,260.46,United States,Bank Transfer,Referral,New Customer
Curtis Bell,morgankaren@example.net,Portrait,2024-05-11,2024-05,174.22,United States,Apple Pay,Instagram,New Customer
Amy Hawkins,cody08@example.org,Event,2024-07-11,2024-07,625.25,Canada,PayPal,Email Campaign,New Customer
Alexander Stein,michele23@example.net,Event,2024-04-09,2024-04,378.51,United States,PayPal,Email Campaign,Business Client
Daniel Reed,carolberry@example.com,Wedding,2024-11-21,2024-11,2379.84,United States,PayPal,Email Campaign,New Customer
Cassandra Hernandez,cjohnson@example.net,Wedding,2024-12-22,2024-12,2912.73,Canada,Bank Transfer,Email Campaign,New Customer
Barbara Villa,daniel29@example.net,Real Estate,2025-02-27,2025-02,366.78,United States,Credit Card,Instagram,New Customer
Corey Moore,sharon86@example.com,Event,2024-06-08,2024-06,527.27,Canada,Bank Transfer,Referral,Returning Customer
Ana Sanchez,johnroth@example.org,Wedding,2025-03-19,2025-03,2154.19,Canada,Cash,Direct Visit,Occasional Buyer
Anthony Haas,qcochran@example.net,Portrait,2025-01-23,2025-01,155.47,Canada,PayPal,Facebook,New Customer
Sarah Davis,rhonda99@example.net,Event,2025-01-09,2025-01,1014.95,United States,Cash,Referral,Returning Customer
Joshua Harris,derek34@example.net,Product,2024-10-19,2024-10,782.92,United States,Cash,Direct Visit,New Customer
Bradley Johnson,morristimothy@example.com,Real Estate,2024-09-11,2024-09,300.42,Canada,PayPal,Instagram,New Customer
Patricia Townsend DDS,lopezchristopher@example.net,Event,2024-07-28,2024-07,832.9,United States,Apple Pay,Referral,Returning Customer
Carrie Edwards,fergusonbrandon@example.com,Event,2025-01-06,2025-01,532.95,United States,Bank Transfer,Email Campaign,New Customer
Joshua Colon,hrodgers@example.org,Wedding,2024-08-26,2024-08,1835.89,United States,Bank Transfer,Google Search,Returning Customer
Amanda Lewis,ododson@example.net,Product,2024-10-11,2024-10,366.65,United States,Bank Transfer,Google Search,Returning Customer
Kathleen Duncan,williamspatrick@example.net,Wedding,2024-08-03,2024-08,2735.12,United States,Credit Card,Email Campaign,New Customer
Tanner Keller,tracey63@example.com,Event,2024-05-20,2024-05,632.2,United States,Apple Pay,Facebook,Business Client
Christopher George,nicole69@example.net,Portrait,2025-03-09,2025-03,302.87,Canada,Credit Card,Email Campaign,Business Client
Christine Johns,robert06@example.com,Real Estate,2025-02-18,2025-02,209.64,Canada,PayPal,Facebook,Occasional Buyer
Chelsey Maxwell,carol60@example.net,Portrait,2024-08-24,2024-08,394.69,United States,Cash,Email Campaign,New Customer
Michael Jones,wilsonrachel@example.com,Event,2025-01-13,2025-01,843.91,United States,Cash,Instagram,New Customer
Carol Singh,smitchell@example.com,Wedding,2024-05-02,2024-05,2444.7,Canada,PayPal,Referral,New Customer
Philip Foster,stephaniepeters@example.com,Event,2025-02-15,2025-02,631.78,Canada,Credit Card,Referral,New Customer
Amanda Mendoza,perezmarissa@example.org,Wedding,2024-06-20,2024-06,2793.53,United States,Apple Pay,Referral,Occasional Buyer
Andrea Graham,samuel27@example.net,Wedding,2024-05-08,2024-05,1923.07,Canada,PayPal,Instagram,Business Client
Kathy Villegas,jennywilliams@example.org,Event,2025-01-14,2025-01,469.06,United States,Credit Card,Referral,New Customer
Trevor Weeks,steven06@example.com,Product,2025-03-21,2025-03,782.23,United States,Apple Pay,Instagram,Business Client
Arthur White,matthewgriffith@example.org,Real Estate,2024-06-03,2024-06,401.65,Canada,Cash,Google Search,New Customer
David Rice,douglasbrandt@example.org,Wedding,2025-02-20,2025-02,2745.78,United States,PayPal,Instagram,Business Client
Joseph Smith,jennifermorris@example.org,Wedding,2024-05-18,2024-05,2907.9,United States,Credit Card,Google Search,Returning Customer
David James,cervanteskayla@example.org,Real Estate,2024-05-30,2024-05,526.36,United States,PayPal,Instagram,New Customer
Amanda Gardner,banksrenee@example.net,Event,2025-02-15,2025-02,699.89,United States,Bank Transfer,Facebook,New Customer
Luis Cole,feliciasalazar@example.com,Wedding,2024-11-29,2024-11,2315.29,Canada,Apple Pay,Google Search,New Customer
Karen Roach,xherrera@example.org,Wedding,2025-04-01,2025-04,2316.96,United States,Apple Pay,Referral,New Customer
Carrie Coffey,nicole50@example.com,Product,2024-05-30,2024-05,214.4,Canada,Cash,Instagram,New Customer
Joe Page,vanessamartinez@example.net,Wedding,2025-01-27,2025-01,2882.54,Canada,Credit Card,Referral,New Customer
Jennifer Butler,ywallace@example.com,Wedding,2024-08-15,2024-08,1652.6,Canada,Bank Transfer,Google Search,Returning Customer
James Cummings,johnmarquez@example.net,Wedding,2024-08-19,2024-08,2884.98,United States,Credit Card,Direct Visit,New Customer
Mary Montgomery,wkelley@example.com,Portrait,2024-06-18,2024-06,233.71,United States,Cash,Instagram,Business Client
James Harrison,xevans@example.net,Event,2024-08-23,2024-08,862.28,Canada,Bank Transfer,Google Search,New Customer
George Wu,bgiles@example.org,Portrait,2024-09-05,2024-09,242.28,Canada,Credit Card,Google Search,Business Client
Daniel Bradley,joshuareese@example.net,Stock Photo License,2025-03-19,2025-03,63.89,United States,Bank Transfer,Instagram,New Customer
Laura Owen,robertmcdonald@example.net,Event,2025-01-14,2025-01,1006.99,Canada,Credit Card,Google Search,Returning Customer
Emily Fitzpatrick,lowekristin@example.org,Stock Photo License,2024-05-25,2024-05,38.92,United States,Bank Transfer,Instagram,New Customer
Sheila Rivera,edwardsrachel@example.org,Portrait,2024-04-15,2024-04,229.83,Canada,Cash,Email Campaign,Occasional Buyer
Elizabeth Jones,brandy77@example.com,Event,2025-01-05,2025-01,872.94,United States,PayPal,Referral,New Customer
Brian Hoffman,frankwilson@example.net,Portrait,2024-12-21,2024-12,283.44,United States,Cash,Google Search,Returning Customer
Lori Graves,hannah31@example.net,Portrait,2024-09-04,2024-09,294.47,United States,Credit Card,Instagram,New Customer
Anne Williams,ekennedy@example.org,Wedding,2025-03-20,2025-03,2775.89,Canada,Apple Pay,Referral,Occasional Buyer
Victoria Cox,lrichards@example.com,Product,2025-01-13,2025-01,235.75,Canada,Bank Transfer,Instagram,New Customer
Theresa Knight,vanessa51@example.org,Wedding,2025-03-01,2025-03,2779.97,Canada,PayPal,Instagram,Business Client
James Hernandez,suzanneflores@example.net,Wedding,2024-05-27,2024-05,1706.7,United States,Cash,Email Campaign,New Customer
Heather Terrell,lsmith@example.com,Stock Photo License,2025-01-23,2025-01,43.58,United States,Apple Pay,Google Search,New Customer
David Palmer,burnsrebecca@example.org,Event,2025-04-05,2025-04,442.36,United States,Bank Transfer,Instagram,New Customer
Deborah Ferrell,billy71@example.com,Wedding,2024-12-01,2024-12,2353.77,Canada,PayPal,Instagram,New Customer
William Weber,turnerjames@example.com,Wedding,2024-10-26,2024-10,2291.18,Canada,Cash,Referral,Business Client
Michael Terry,michael86@example.com,Portrait,2024-08-25,2024-08,311.21,United States,Bank Transfer,Google Search,New Customer
Gregory Green,tracyadams@example.com,Product,2024-12-22,2024-12,219.27,United States,Apple Pay,Instagram,New Customer
Melvin Flores,johnsondavid@example.org,Real Estate,2025-03-10,2025-03,439.95,Canada,Apple Pay,Email Campaign,Business Client
Austin Armstrong,kimberlyshields@example.org,Product,2024-07-05,2024-07,501.12,United States,Cash,Instagram,New Customer
Glenda Stout,mooreconnie@example.com,Wedding,2024-12-28,2024-12,2066.34,United States,PayPal,Referral,Returning Customer
Maurice Salazar,padillajames@example.net,Wedding,2024-11-24,2024-11,1775.54,United States,Cash,Referral,New Customer
Nathan Davis,omoody@example.org,Event,2025-03-13,2025-03,1044.53,United States,Credit Card,Facebook,Returning Customer
Frank Moreno,troth@example.com,Wedding,2024-04-26,2024-04,1662.6,United States,Bank Transfer,Direct Visit,Business Client
Dwayne Lowe,ramoswilliam@example.org,Portrait,2024-11-15,2024-11,209.88,United States,Apple Pay,Google Search,New Customer
Charles Weaver,hollywarner@example.org,Event,2024-06-11,2024-06,980.87,Canada,PayPal,Direct Visit,New Customer
Nicole Perez,lreid@example.com,Product,2024-06-15,2024-06,344.2,United States,Apple Pay,Direct Visit,New Customer
Donna Simmons,jill80@example.net,Stock Photo License,2024-11-14,2024-11,49.19,United States,Bank Transfer,Google Search,Occasional Buyer
Diana Martin,brownmax@example.net,Wedding,2025-02-27,2025-02,2034.97,Canada,Cash,Direct Visit,New Customer
Jessica Craig,vsmith@example.net,Real Estate,2024-04-30,2024-04,462.84,United States,Credit Card,Facebook,New Customer
Sydney Ward,carrolljessica@example.com,Event,2024-05-10,2024-05,390.9,United States,Credit Card,Direct Visit,Business Client
Karen Porter,vedwards@example.org,Portrait,2024-09-19,2024-09,367.2,United States,Bank Transfer,Instagram,New Customer
Michael Ortiz,ynguyen@example.com,Portrait,2024-06-30,2024-06,371.3,United States,PayPal,Instagram,Business Client
Jodi Thomas,bbarnes@example.org,Event,2024-09-24,2024-09,991.94,United States,Apple Pay,Direct Visit,Occasional Buyer
Seth Hernandez,alexis22@example.net,Event,2025-01-21,2025-01,770.96,Canada,Cash,Instagram,New Customer
Alan Kennedy,matthew07@example.com,Portrait,2025-03-20,2025-03,363.99,Canada,Credit Card,Email Campaign,Business Client
Sarah Ramirez,tommycummings@example.com,Portrait,2024-06-04,2024-06,202.21,United States,PayPal,Direct Visit,Returning Customer
Katherine Wade,suzanne15@example.net,Portrait,2024-09-14,2024-09,351.18,United States,Bank Transfer,Direct Visit,Business Client
David Harding,robertsmith@example.com,Real Estate,2024-09-29,2024-09,547.57,Canada,Credit Card,Referral,New Customer
Eric Montgomery,georgealyssa@example.com,Product,2024-11-25,2024-11,296.88,Canada,Apple Pay,Facebook,New Customer
Sharon Wood,cbrown@example.com,Wedding,2024-12-29,2024-12,2565.98,Canada,Bank Transfer,Referral,Occasional Buyer
Gabriel Hall,cynthia74@example.net,Real Estate,2024-09-07,2024-09,321.02,United States,Credit Card,Direct Visit,New Customer
Melissa Winters,kimberly93@example.net,Portrait,2024-08-10,2024-08,221.66,Canada,Apple Pay,Email Campaign,New Customer
Robert Burns,uzamora@example.net,Portrait,2024-11-10,2024-11,361.21,Canada,Bank Transfer,Google Search,Returning Customer
Charles Morris,uford@example.com,Portrait,2025-02-24,2025-02,215.71,United States,Apple Pay,Email Campaign,New Customer
Corey Carrillo,michaelstrickland@example.com,Real Estate,2024-05-02,2024-05,449.87,United States,PayPal,Google Search,New Customer
Erin Summers,yhoffman@example.com,Wedding,2024-07-07,2024-07,2098.92,United States,PayPal,Referral,Business Client
Mr. Stephen Gonzalez,susanharper@example.org,Event,2025-03-24,2025-03,614.04,Canada,Apple Pay,Referral,New Customer
Stephen Mills,john66@example.net,Wedding,2024-07-25,2024-07,1662.52,Canada,Cash,Instagram,New Customer
Dean Thomas,johnsondawn@example.com,Wedding,2025-02-01,2025-02,2013.64,Canada,PayPal,Email Campaign,Business Client
Theodore Hernandez,mpeters@example.com,Wedding,2024-05-06,2024-05,2181.87,United States,Cash,Instagram,Returning Customer
Donald Hill,lmitchell@example.org,Portrait,2025-01-10,2025-01,157.83,Canada,Credit Card,Facebook,Business Client
Anthony Nguyen,uwood@example.net,Stock Photo License,2024-08-04,2024-08,35.67,United States,Credit Card,Email Campaign,New Customer
Jeffrey Nguyen,markhuff@example.org,Wedding,2024-08-23,2024-08,1764.16,United States,Credit Card,Facebook,New Customer
Peter Williams,sharpjennifer@example.com,Wedding,2024-11-29,2024-11,2568.31,Canada,Apple Pay,Instagram,Returning Customer
Christian Mills,christopherward@example.com,Wedding,2024-05-01,2024-05,2745.82,United States,Cash,Facebook,Occasional Buyer
Paul Vasquez,warrendarlene@example.com,Wedding,2024-08-09,2024-08,1797.91,Canada,Cash,Referral,Returning Customer
Ann Clark,dariuspruitt@example.com,Real Estate,2024-12-18,2024-12,582.79,Canada,Bank Transfer,Email Campaign,Returning Customer
Michael Johnson,timothywilliams@example.org,Real Estate,2024-06-30,2024-06,380.45,United States,Credit Card,Email Campaign,Returning Customer
Brenda Flores,qavila@example.com,Event,2025-03-21,2025-03,591.36,Canada,Credit Card,Instagram,Business Client
Katherine Caldwell,cpierce@example.org,Product,2024-04-15,2024-04,499.67,Canada,Credit Card,Email Campaign,New Customer
Kevin Smith,perkinsmicheal@example.org,Portrait,2024-11-09,2024-11,150.92,Canada,PayPal,Email Campaign,New Customer
Adam Burton,joseph58@example.com,Stock Photo License,2024-08-31,2024-08,29.87,United States,PayPal,Referral,Returning Customer
Lawrence Cook,rachael61@example.net,Real Estate,2024-06-05,2024-06,400.47,United States,Bank Transfer,Instagram,Occasional Buyer
Larry Curtis,hharris@example.org,Stock Photo License,2024-07-21,2024-07,53.84,United States,Bank Transfer,Facebook,New Customer
Timothy Harris,marissa39@example.com,Product,2024-08-27,2024-08,501.25,United States,Cash,Email Campaign,Occasional Buyer
Mark Knight,jay04@example.org,Portrait,2024-08-18,2024-08,237.93,Canada,Apple Pay,Facebook,New Customer
Geoffrey Porter,dcortez@example.com,Wedding,2024-06-26,2024-06,2142.58,United States,Apple Pay,Direct Visit,New Customer
John Hoffman,laura31@example.net,Portrait,2024-11-14,2024-11,221.26,Canada,Bank Transfer,Email Campaign,Returning Customer
Andre Williams,arroyosarah@example.com,Product,2024-05-17,2024-05,714.2,United States,Credit Card,Google Search,Returning Customer
Tonya Davis,jason36@example.net,Event,2024-09-17,2024-09,670.15,Canada,Apple Pay,Direct Visit,New Customer
Jason Johnson,roachkevin@example.com,Portrait,2025-02-22,2025-02,295.31,United States,Bank Transfer,Referral,New Customer
Victoria Rocha,calhounjulie@example.net,Real Estate,2024-09-22,2024-09,375.79,United States,PayPal,Referral,Occasional Buyer
Tara Thompson,millerjimmy@example.net,Portrait,2025-01-23,2025-01,348.44,Canada,Cash,Email Campaign,Business Client
Alexander Hart,simoneric@example.org,Event,2024-12-18,2024-12,306.84,Canada,PayPal,Direct Visit,New Customer
Andrew Reynolds,agutierrez@example.net,Product,2024-08-31,2024-08,358.7,Canada,PayPal,Google Search,Occasional Buyer
Tina Walter,jennifer34@example.org,Portrait,2025-03-02,2025-03,153.88,United States,Bank Transfer,Direct Visit,Business Client
Chelsea Norris,forbesbradley@example.net,Event,2024-12-09,2024-12,601.58,Canada,PayPal,Direct Visit,Occasional Buyer
Tristan Freeman,jennifernewton@example.com,Wedding,2025-02-07,2025-02,2466.65,United States,Apple Pay,Referral,New Customer
Joy Kennedy,nathanielwinters@example.net,Event,2024-08-19,2024-08,1179.62,United States,Cash,Facebook,Returning Customer
Nicholas Reed,bettywatson@example.com,Portrait,2024-10-26,2024-10,174.89,United States,Apple Pay,Google Search,Returning Customer
Michael Preston,bward@example.org,Real Estate,2025-01-13,2025-01,521.52,Canada,Apple Pay,Instagram,Occasional Buyer
Faith Howard,ihayes@example.net,Wedding,2024-11-14,2024-11,1639.9,Canada,Credit Card,Email Campaign,Business Client
Jonathan Heath,carolfernandez@example.net,Wedding,2024-06-07,2024-06,2427.15,United States,Apple Pay,Referral,New Customer
Brenda Velasquez,makaylasanders@example.com,Event,2024-06-05,2024-06,1185.07,Canada,PayPal,Instagram,Returning Customer
Kimberly Stone DDS,sarah23@example.net,Wedding,2025-02-24,2025-02,1790.74,United States,Cash,Facebook,Returning Customer
Bruce Dennis,amy68@example.net,Wedding,2024-12-23,2024-12,2902.46,United States,Apple Pay,Google Search,New Customer
Gregory Russell,perezdawn@example.org,Product,2025-02-01,2025-02,273.61,United States,Bank Transfer,Facebook,Business Client
Chelsea Smith,simpsonruth@example.net,Wedding,2025-02-07,2025-02,2241.37,Canada,PayPal,Referral,New Customer
Jared Bryan,lynnjames@example.org,Real Estate,2025-03-21,2025-03,306.87,Canada,Credit Card,Instagram,Returning Customer
Cody Parsons,jonesshaun@example.org,Portrait,2024-04-19,2024-04,228.4,Canada,PayPal,Instagram,New Customer
Jamie Wolfe,matthew53@example.com,Product,2024-09-09,2024-09,595.8,United States,Credit Card,Facebook,Occasional Buyer
Karen Mendez,sheltontiffany@example.com,Portrait,2024-09-11,2024-09,303.5,United States,PayPal,Direct Visit,Business Client
Michael Callahan,xmullins@example.org,Product,2024-08-02,2024-08,315.71,United States,Apple Pay,Google Search,Returning Customer
Shirley Avery,yvang@example.org,Real Estate,2024-09-09,2024-09,208.15,Canada,Credit Card,Instagram,New Customer
Angie King,millerjennifer@example.net,Wedding,2025-03-26,2025-03,1625.16,United States,Bank Transfer,Facebook,New Customer
James Rogers,tjohnson@example.net,Stock Photo License,2024-11-25,2024-11,42.43,Canada,Cash,Email Campaign,Business Client
Claire Jenkins,suttonbrittney@example.net,Portrait,2025-01-17,2025-01,386.59,United States,Bank Transfer,Instagram,New Customer
Jill Shaw,khill@example.com,Real Estate,2025-01-18,2025-01,458.7,Canada,Credit Card,Direct Visit,Business Client
Misty King,wolfetravis@example.com,Event,2025-01-26,2025-01,449.09,United States,Cash,Referral,Business Client
Dylan Rivera,mcdanieltanya@example.org,Portrait,2024-07-24,2024-07,336.77,Canada,Apple Pay,Google Search,Returning Customer
Mr. Reginald Roman,kelseywilliams@example.org,Portrait,2024-06-19,2024-06,291.79,Canada,Credit Card,Referral,New Customer
Lauren Snyder,hstokes@example.org,Wedding,2024-06-28,2024-06,2267.04,Canada,Bank Transfer,Direct Visit,Business Client
William Jacobs,kimmichael@example.net,Event,2024-06-07,2024-06,1168.63,Canada,Cash,Google Search,New Customer
Stephanie Richardson,barnesarthur@example.com,Real Estate,2024-09-12,2024-09,314.69,United States,Bank Transfer,Instagram,New Customer
Austin Baker,thomas83@example.org,Event,2024-10-28,2024-10,634.77,Canada,Credit Card,Google Search,New Customer
Kelly Ortega,ikeller@example.com,Wedding,2024-05-22,2024-05,1993.3,Canada,Apple Pay,Facebook,Business Client
Wesley Douglas,cwilson@example.org,Event,2024-10-28,2024-10,647.03,United States,Apple Pay,Instagram,New Customer
Paul Myers,brian01@example.net,Wedding,2024-06-21,2024-06,2411.86,United States,Apple Pay,Email Campaign,New Customer
Alexa Beard,luissanchez@example.com,Real Estate,2024-12-07,2024-12,258.89,Canada,PayPal,Instagram,New Customer
John Mendoza,thompsonangela@example.net,Portrait,2025-01-26,2025-01,161.7,Canada,Cash,Google Search,New Customer
Brianna Martinez,michellejones@example.net,Wedding,2024-10-23,2024-10,1990.31,Canada,PayPal,Direct Visit,New Customer
Christopher Sims,xfranco@example.org,Wedding,2025-04-05,2025-04,2674.96,United States,Cash,Facebook,New Customer
Paul Williams,kimberly03@example.net,Stock Photo License,2025-02-05,2025-02,26.85,United States,Bank Transfer,Email Campaign,New Customer
Jerry Huff,kaitlynanderson@example.net,Portrait,2024-12-29,2024-12,357.46,Canada,Bank Transfer,Facebook,New Customer
Jennifer Wiggins,johnboyd@example.com,Portrait,2025-03-21,2025-03,169.94,Canada,Cash,Direct Visit,New Customer
Andre Jones,bushkimberly@example.net,Wedding,2025-01-15,2025-01,2975.95,Canada,Credit Card,Facebook,Occasional Buyer
Douglas Santos,kevin89@example.com,Wedding,2024-04-22,2024-04,1836.02,United States,PayPal,Google Search,Occasional Buyer
Julie Freeman,taylordavis@example.com,Product,2025-03-10,2025-03,634.55,United States,PayPal,Google Search,New Customer
Lisa Brown,sarah49@example.net,Product,2025-03-30,2025-03,421.33,United States,Credit Card,Facebook,Business Client
Erika Allen,michaeltorres@example.com,Wedding,2024-06-30,2024-06,1572.01,Canada,Credit Card,Facebook,New Customer
Dennis Coleman,kaylazamora@example.org,Event,2024-10-14,2024-10,1031.24,Canada,PayPal,Instagram,Returning Customer
Cheryl Parks,james79@example.net,Wedding,2025-01-26,2025-01,1979.0,United States,Apple Pay,Referral,Returning Customer
Sherri Little,carlyschultz@example.com,Event,2024-06-10,2024-06,769.59,United States,Apple Pay,Referral,Returning Customer
Kathleen Sanchez,klove@example.com,Stock Photo License,2024-06-14,2024-06,41.1,Canada,PayPal,Google Search,New Customer
Larry King,zli@example.org,Wedding,2024-10-21,2024-10,1624.19,United States,PayPal,Email Campaign,New Customer
Dawn Simpson,william63@example.com,Stock Photo License,2024-05-02,2024-05,28.01,United States,PayPal,Referral,Business Client
William Larson,ukim@example.org,Wedding,2024-04-26,2024-04,1656.8,United States,Apple Pay,Direct Visit,Returning Customer
Philip Gamble,boonejoshua@example.net,Portrait,2024-05-29,2024-05,386.1,Canada,PayPal,Direct Visit,New Customer
Brendan Paul,qharris@example.net,Wedding,2024-10-20,2024-10,2875.05,Canada,Cash,Direct Visit,Returning Customer
William Ball,russell33@example.net,Real Estate,2024-04-29,2024-04,193.98,Canada,Cash,Instagram,Returning Customer
Tanya Gomez,edwardspencer@example.com,Stock Photo License,2024-11-14,2024-11,53.86,United States,PayPal,Referral,Business Client
Vincent Reyes,bestchristopher@example.net,Event,2025-01-12,2025-01,516.51,Canada,PayPal,Facebook,New Customer
Rhonda Martinez,meganwalker@example.com,Event,2024-11-18,2024-11,707.38,Canada,Credit Card,Direct Visit,New Customer
Tabitha Ramirez,allenkyle@example.net,Portrait,2024-11-17,2024-11,187.66,Canada,Apple Pay,Facebook,New Customer
Jill Hall,ortizsean@example.org,Wedding,2025-02-17,2025-02,1646.72,Canada,Cash,Instagram,New Customer
Lucas James,jamie76@example.net,Portrait,2025-01-03,2025-01,298.51,Canada,Apple Pay,Referral,New Customer
Jordan Hughes,xobrien@example.org,Wedding,2024-08-11,2024-08,1873.42,United States,PayPal,Google Search,New Customer
Melissa Gray,uclark@example.com,Wedding,2024-12-21,2024-12,1899.27,United States,Apple Pay,Google Search,New Customer
Earl Hall,ryu@example.net,Product,2024-09-03,2024-09,619.71,Canada,Cash,Referral,New Customer
Jodi Mcbride,xarmstrong@example.com,Event,2024-07-06,2024-07,1091.57,Canada,Cash,Instagram,New Customer
Jeremy Coleman,oscott@example.com,Wedding,2024-04-15,2024-04,2455.35,Canada,Credit Card,Google Search,New Customer
Karen Jackson DVM,meghanwerner@example.com,Product,2024-08-20,2024-08,573.27,Canada,PayPal,Instagram,New Customer
Michael Moore,wrightalicia@example.com,Wedding,2024-04-25,2024-04,1781.02,Canada,PayPal,Google Search,Returning Customer
Scott Ramirez,jeremycollins@example.net,Portrait,2024-09-20,2024-09,155.21,Canada,Credit Card,Instagram,Returning Customer
Lisa Armstrong,keithharrison@example.com,Product,2024-05-02,2024-05,556.4,Canada,Apple Pay,Google Search,New Customer
Robert Gonzalez,jonescraig@example.org,Wedding,2025-03-01,2025-03,1664.08,United States,Apple Pay,Email Campaign,Occasional Buyer
Kristen Wood,ericfrederick@example.org,Real Estate,2024-10-20,2024-10,362.63,United States,PayPal,Google Search,New Customer
Christopher Nelson,masonpatricia@example.com,Real Estate,2025-01-21,2025-01,267.84,Canada,Bank Transfer,Direct Visit,New Customer
Christopher Anderson,audrey47@example.org,Portrait,2024-05-27,2024-05,241.07,United States,Bank Transfer,Facebook,Business Client
Michelle Martin,jonesnicholas@example.org,Product,2024-09-21,2024-09,664.72,Canada,Credit Card,Facebook,Returning Customer
Katherine Webster,doneal@example.net,Event,2024-07-22,2024-07,318.65,Canada,PayPal,Email Campaign,Occasional Buyer
Larry Higgins,hwalton@example.com,Portrait,2025-03-19,2025-03,157.73,Canada,Bank Transfer,Instagram,Business Client
Beth Johnson,greenemichael@example.com,Wedding,2024-06-08,2024-06,2932.22,United States,Bank Transfer,Email Campaign,Returning Customer
Janet Evans,edwardsjames@example.org,Product,2024-05-20,2024-05,469.56,United States,Bank Transfer,Email Campaign,New Customer
Nicole Cole,deborahturner@example.org,Portrait,2024-06-25,2024-06,297.29,Canada,Bank Transfer,Instagram,New Customer
Stephanie King,dowens@example.com,Portrait,2024-05-30,2024-05,235.82,United States,Cash,Referral,Returning Customer
Jason Williams,pennylivingston@example.com,Real Estate,2025-02-24,2025-02,273.5,United States,Credit Card,Referral,Occasional Buyer
Theodore Eaton,smiller@example.com,Wedding,2024-08-22,2024-08,2521.38,Canada,Apple Pay,Direct Visit,Returning Customer
Amanda Jarvis,vjones@example.org,Portrait,2025-02-02,2025-02,222.06,Canada,Credit Card,Referral,New Customer
Alexandra Garcia,brian83@example.net,Wedding,2024-07-30,2024-07,2389.61,United States,Cash,Facebook,New Customer
Jamie Lindsey,ureed@example.com,Portrait,2024-10-15,2024-10,358.53,United States,Bank Transfer,Instagram,New Customer
Laurie Stephenson,ghamilton@example.org,Wedding,2024-08-20,2024-08,2788.52,United States,Credit Card,Email Campaign,New Customer
Nicole Hunter,sarahgray@example.net,Stock Photo License,2024-12-07,2024-12,34.84,United States,Bank Transfer,Instagram,New Customer
Madison Thomas,christopherreyes@example.com,Product,2024-12-25,2024-12,349.24,Canada,Cash,Referral,Occasional Buyer
Adam Anderson,ahudson@example.org,Wedding,2024-06-27,2024-06,1891.89,Canada,Apple Pay,Facebook,New Customer
Wanda Clark,martinbenjamin@example.net,Portrait,2024-09-11,2024-09,368.98,United States,PayPal,Facebook,New Customer
John Zavala,qwilson@example.com,Event,2024-10-01,2024-10,570.96,United States,Bank Transfer,Direct Visit,Occasional Buyer
Nicholas Watson,qsosa@example.net,Portrait,2025-01-30,2025-01,195.84,Canada,Credit Card,Instagram,Returning Customer
Robin Rivera,alison98@example.net,Event,2024-10-29,2024-10,753.43,Canada,Cash,Facebook,New Customer
Stephanie Perez,hamiltonjoseph@example.net,Portrait,2024-07-19,2024-07,252.56,United States,Apple Pay,Google Search,Occasional Buyer
Wendy Williams,laurie41@example.org,Portrait,2024-07-27,2024-07,338.96,Canada,PayPal,Direct Visit,Returning Customer
Colleen Blanchard,gstein@example.net,Wedding,2024-10-28,2024-10,2314.9,Canada,Credit Card,Referral,New Customer
Patrick Barnes,kerry32@example.net,Event,2024-10-23,2024-10,716.53,Canada,Credit Card,Google Search,New Customer
Andrea Edwards,grahamlisa@example.org,Real Estate,2024-10-01,2024-10,424.94,Canada,Apple Pay,Google Search,Business Client
Felicia Wood,joe76@example.net,Event,2024-09-06,2024-09,921.53,United States,Credit Card,Email Campaign,Returning Customer
David Sanchez,matthewharper@example.net,Portrait,2024-06-25,2024-06,329.24,United States,Apple Pay,Instagram,Returning Customer
Bradley Hogan,hernandezroy@example.org,Stock Photo License,2024-08-23,2024-08,31.82,United States,Bank Transfer,Email Campaign,New Customer
Melissa Hernandez,smithgregory@example.org,Stock Photo License,2025-03-15,2025-03,25.32,Canada,Apple Pay,Email Campaign,New Customer
Meghan Hull,elizabeth10@example.org,Wedding,2024-07-23,2024-07,1729.53,United States,Apple Pay,Google Search,New Customer
Andrew Aguilar,mendezlori@example.org,Wedding,2025-02-28,2025-02,1536.98,Canada,Cash,Google Search,Occasional Buyer
